EL (deg);8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;8.64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-8.69;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36;-17.36
AZ (deg);75;65;55;45;35;25;15;5;-5;-15;-25;-35;-45;-55;-65;-75;-80;-70;-60;-50;-40;-30;-20;-10;0;10;20;30;40;50;60;70;80;75;65;55;45;35;25;15;5;-5;-15;-25;-35;-45;-55;-65;-75;-80;-70;-60;-50;-40;-30;-20;-10;0;10;20;30;40;50;60;70;80
f (GHz);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB);trans (dB)
58.7;-109.91;-109.57;-96.89;-109.85;-96.76;-92.79;-88.68;-83.2;-79.05;-85.2;-95.04;-102.65;-100.09;-101.86;-103.94;-112.45;-112.48;-106.93;-99.14;-103.83;-92.05;-87.4;-83.33;-78.92;-72.86;-80.27;-88.52;-93.43;-90.51;-100.34;-102.68;-100.51;-100.35;-101.45;-111.1;-94.85;-104.07;-95.26;-90.77;-86.74;-83.05;-78.89;-85.88;-93;-98.23;-95.45;-98.79;-103.52;-104.21;-114.24;-108.21;-97.77;-109.79;-100.21;-98.71;-100.09;-94.71;-88.63;-96.59;-102.86;-103.55;-99.35;-102.85;-108.32;-99.29;-97.74
58.8;-117.32;-116.7;-103.04;-111.42;-102.95;-98.74;-91.81;-86.46;-83.15;-90.09;-102.53;-107.66;-101.12;-106.05;-110.69;-125.3;-116.23;-115.07;-102.59;-109.67;-96.11;-91.77;-88.7;-83.26;-77.51;-85.67;-95.82;-98.11;-98.77;-104.28;-113.65;-105.01;-104.96;-108.19;-113.29;-100.86;-106.18;-101.41;-96.13;-93.22;-87.49;-83.83;-92.51;-98.05;-101.66;-99.58;-100.21;-104.28;-110.1;-113.55;-109.96;-102.26;-110.14;-103.15;-102.93;-102.12;-98.78;-93.38;-100.8;-107.24;-109.88;-104.06;-107.77;-110.87;-102.06;-100.67
58.9;-115.82;-117.59;-105.48;-112.1;-102.91;-96.16;-90.76;-85.29;-81.6;-88.4;-96.15;-107.28;-103.31;-103.23;-110.63;-121.99;-115.8;-110.14;-101.93;-109.36;-94.68;-91.61;-87.37;-82.21;-76.06;-83.57;-93.06;-97.22;-96;-101.12;-103.71;-105.49;-104.97;-107.78;-106.38;-100.26;-105.87;-100.55;-95.31;-90.77;-86.52;-82.52;-89.43;-96.58;-100.74;-98.19;-99.63;-104.24;-110.99;-117.18;-108.66;-102.28;-109.66;-102.2;-102.7;-102.43;-99.98;-92.1;-100.18;-105.8;-108.94;-103.57;-106.93;-106.03;-99.25;-100.72
59;-116;-116.78;-100.16;-109.07;-98.14;-92.25;-86.92;-82.3;-77.94;-85.47;-94.54;-103;-98.69;-103.14;-112.82;-123.57;-115.48;-113.2;-99.15;-106.16;-91.88;-89.64;-85.96;-77.38;-74.02;-80.85;-89.79;-94.23;-91.75;-99.1;-99.99;-99.55;-100.97;-106.61;-100.29;-94.8;-101.09;-96.82;-92.27;-89.19;-83.89;-79.62;-87.68;-95.81;-99.19;-96.98;-99.65;-103.04;-111.7;-108.29;-107.55;-98.44;-108.63;-100.08;-98.43;-98.81;-95.46;-90.45;-98.54;-102.91;-104.51;-98.28;-103.12;-101.12;-93.69;-95.83
59.1;-115.74;-116.55;-102.36;-105.72;-103.17;-94.82;-88.06;-84.22;-79.1;-87.62;-94.19;-99.28;-101.42;-105.03;-111.37;-121.11;-118.15;-113.51;-102.37;-105.91;-93.8;-89.64;-85.07;-80.51;-74.88;-81.9;-90.87;-95.25;-96.11;-100.4;-102.93;-102.96;-104.33;-109.9;-102.4;-96.9;-101.6;-98.61;-94.25;-90.32;-84.53;-81.02;-89.68;-95.49;-99.2;-97.4;-100.34;-103.95;-107.21;-116.27;-110.05;-102.4;-110.03;-102.89;-102.31;-103.93;-98.07;-92.14;-101.08;-107.46;-108.15;-102.19;-107.16;-102.24;-96.88;-99.19
59.2;-114.07;-117.39;-105.67;-107.31;-103.06;-96.86;-91.66;-85.32;-83.08;-89.21;-99.89;-104.14;-103.04;-108;-114.47;-123.2;-117.49;-118.18;-104.28;-105.34;-97.21;-93.21;-88.62;-83.34;-76.48;-86.28;-94.3;-98.78;-99.24;-103.07;-102.94;-104.27;-105.29;-111.2;-103.61;-98.36;-103.43;-99.37;-96.45;-92.94;-88.28;-83.7;-93.93;-101.6;-101.48;-99.77;-100.62;-105.74;-109.72;-112.43;-108.7;-102.67;-111.14;-105.48;-103.31;-105.88;-102.93;-94;-100.9;-107.89;-109.04;-103.21;-108.55;-104.53;-97.9;-101.33
59.3;-109.33;-109.46;-98.26;-105.03;-98.22;-92.46;-88.19;-83.59;-78.55;-87.3;-95.44;-100.11;-101.15;-103.78;-110.68;-120.3;-111.58;-110.01;-100.29;-102.02;-93.84;-89.54;-86.25;-79.67;-72.84;-80.49;-89.22;-92.14;-94.41;-98.07;-99.78;-101.68;-102.82;-103.13;-98.66;-95.51;-100.66;-95.74;-92.54;-88.41;-84.14;-80.69;-88.2;-96.42;-100.87;-96.61;-97.31;-102.1;-107.05;-108.31;-106.3;-100.13;-106.64;-101.8;-100.68;-102.43;-98.62;-90;-96.75;-104.39;-105.57;-100.22;-104.39;-98.19;-94.32;-99.01
59.4;-109.24;-114.74;-105.5;-106.06;-101.99;-96.85;-88.9;-84.45;-79.83;-87.83;-97.56;-100.63;-100.7;-106.74;-123.25;-113.51;-112.83;-109.54;-103.33;-103.38;-94.44;-91.4;-86.46;-81.88;-75.82;-83.33;-92;-95.35;-95.46;-98.74;-102.06;-107.36;-108.29;-103.83;-100.2;-99.24;-103.07;-98.11;-94.3;-90.31;-86.26;-81.78;-89.31;-97.95;-100.54;-98.81;-99.49;-103.67;-104.42;-111.32;-108.11;-101.98;-109.76;-103.26;-103.85;-104.55;-100.11;-92.4;-98.65;-108.37;-107.58;-102.23;-105.08;-100.94;-97.44;-102.83
59.5;-110.85;-124.51;-107.83;-112.77;-103.58;-97.54;-90.72;-88.73;-83.27;-91.03;-99.7;-104.82;-106;-106.88;-111.95;-113.01;-119.99;-116.49;-102.57;-106.28;-97.16;-93.34;-88.62;-83.82;-75.68;-84.99;-94.67;-97.58;-99.15;-102.18;-103.9;-105.87;-109.89;-107.4;-104.27;-100.06;-107.25;-101.23;-96.21;-92.73;-88.12;-83.74;-92.4;-100.72;-103.55;-100.56;-101.21;-104.99;-106.39;-116.22;-110.48;-102.82;-111.44;-108.57;-105.11;-107.51;-101.86;-95.69;-101.07;-110.33;-110.21;-104.22;-106.05;-103.41;-100.22;-106.73
59.6;-106.17;-111.83;-99.69;-116.38;-100.2;-93.7;-85.46;-82.29;-78;-85.19;-96.95;-100.89;-102.46;-103.58;-119.48;-111.73;-117.14;-112.2;-99.94;-100.6;-93.94;-89.79;-85.68;-80.62;-73.54;-81.54;-90.91;-93.45;-93.42;-100.58;-99.93;-103.12;-109.49;-103.63;-100.05;-96.09;-104.68;-96.88;-92.9;-89.42;-83.79;-80.02;-86.73;-97.01;-101.09;-96.95;-96.02;-100.92;-110.69;-109.84;-105.14;-99.5;-105.37;-104.49;-101.59;-102.27;-98.79;-91.87;-96.91;-107.42;-105.84;-100.87;-102.4;-99.19;-97.52;-106.9
59.7;-108.04;-116.93;-98.04;-113.51;-99.55;-91.93;-86.49;-81.67;-77.93;-84.76;-91.38;-105.67;-100.16;-101.98;-111.09;-107.23;-116.94;-106.74;-98.1;-98.88;-93.98;-88.99;-84.77;-79.04;-72.03;-80.45;-89.26;-92.03;-92.51;-99.39;-101.1;-104.06;-130.8;-99.13;-97.16;-94.47;-101.82;-95.98;-90.12;-86.92;-81.86;-79.36;-84.88;-94.7;-100.1;-94.02;-94.63;-99.13;-106.36;-104.66;-103.68;-97.6;-106.4;-102.17;-99.27;-99.07;-95.29;-89.49;-94.76;-104.03;-104.06;-99.31;-100.29;-98.55;-95.77;-112.24
59.8;-107.21;-118.59;-112.91;-110.06;-105.89;-97.13;-92.72;-86.83;-83.66;-91.08;-100.68;-108.92;-104.98;-108.81;-115.67;-113.12;-115.65;-114.4;-103.61;-103.82;-98.84;-92.65;-89.03;-83.18;-77.12;-84.29;-94.58;-96.7;-98.32;-100.74;-105.45;-114.94;-117.74;-104.7;-103.47;-101.33;-105.87;-101.44;-95.7;-92.63;-88.7;-83.84;-89.37;-98.57;-104.31;-100.32;-99.97;-104.33;-111.49;-113.51;-107.96;-102.2;-110.21;-107.19;-105.07;-103.87;-100.51;-95.07;-100.47;-109.48;-109.57;-104.88;-105.9;-102.3;-104.3;-123.75
59.9;-108.07;-119.53;-108.79;-112.16;-105.72;-97.33;-91.91;-87.25;-82.64;-90.2;-100.87;-106.55;-105.34;-108.27;-113.83;-119.91;-120.87;-115.73;-103.89;-105.72;-98.13;-94.84;-89.3;-83.75;-77.04;-86.29;-95.88;-97.38;-97.65;-102.29;-103.78;-115.83;-116.65;-107.5;-105.18;-100.96;-105.27;-103.25;-96.65;-93.16;-88.26;-84.06;-89.8;-98.65;-106.62;-101.28;-100.45;-103.6;-115.97;-112.62;-108.23;-102.49;-112.84;-108.3;-104.89;-104.04;-100.83;-95.6;-102.13;-110.83;-109.67;-105.28;-107.37;-102.8;-106.07;-117.64
60;-109.91;-120.2;-109.97;-108.99;-102.97;-96.01;-92.08;-86.87;-82.57;-89.79;-96.43;-115.39;-102.25;-106.96;-107.8;-111.3;-120.06;-116.25;-102.3;-104.6;-96.89;-92.24;-88.06;-83.58;-77.59;-83.31;-94.29;-96.15;-96.92;-99.59;-104.5;-115.94;-111.28;-104.24;-104.25;-99.36;-103.72;-100.49;-95.38;-91.63;-86.76;-83.51;-88.76;-97.84;-106.12;-98.96;-98.41;-102.58;-109.08;-112.88;-107.29;-100.9;-110.63;-106.71;-103.84;-101.95;-99.28;-93.98;-99.79;-107.2;-107.53;-104.54;-106.12;-103.37;-104.87;-109.47
60.1;-109.5;-114.62;-107.63;-105.58;-99.46;-93.45;-89.58;-84.63;-79.9;-87.37;-96.98;-101.22;-105.3;-105.05;-113.59;-109.28;-122.03;-118.39;-101.91;-103.99;-95.17;-91.29;-87.13;-80.45;-74.94;-82.69;-92.01;-95.05;-94.43;-101.41;-102.42;-115.71;-107.1;-105.93;-107.65;-98.22;-103.18;-98.75;-93;-89.61;-86.06;-81.86;-86.29;-94.96;-105.91;-98.76;-98.68;-103.32;-113.86;-112.45;-107.13;-100.79;-109.94;-107.63;-104.04;-100.5;-96.32;-91.81;-98.6;-105.42;-105.61;-102.63;-106.91;-103.14;-111.73;-106.49
60.2;-112.29;-113.79;-108.26;-110.75;-103.71;-98.1;-91.43;-87.58;-83.67;-90.41;-99.96;-110.47;-105.9;-109.05;-113.74;-111.62;-115.55;-119.96;-102.83;-109.62;-98.24;-92.21;-89.33;-86.23;-79.91;-85.41;-96.54;-97.87;-97.96;-103.49;-111.94;-115.24;-108.37;-110.74;-110.64;-101.9;-106.79;-102.45;-96.16;-93.03;-88.42;-84.93;-89.44;-97.98;-105.31;-101.04;-100.89;-105.02;-111.97;-115.51;-113.18;-102.47;-113.48;-106.6;-105.33;-101.7;-99;-94.91;-102.01;-109.59;-109.5;-108.02;-108.43;-106.65;-120.82;-106.09
60.3;-109.34;-108.11;-105.83;-107.46;-100.5;-95.59;-90.28;-85.32;-82.73;-88.74;-93.9;-106.95;-109.01;-103.54;-114.2;-111.1;-122.69;-114.45;-101.33;-105.86;-94.86;-91.86;-88.13;-83.2;-75.69;-83.66;-93.4;-95.68;-95.4;-97.95;-105.04;-111.06;-103.3;-110.4;-112.84;-100.89;-103.8;-100.12;-95.17;-90.59;-86.72;-82.55;-87.94;-95.45;-106.52;-99.33;-98.99;-103.38;-111.55;-115.28;-109.62;-100.66;-111.65;-105.79;-103.55;-102.33;-99.15;-93.37;-100.65;-108.32;-111.09;-106.46;-105.49;-103.89;-111.82;-102.32
60.4;-111.7;-109.97;-106.79;-111.42;-100.53;-96.65;-92.5;-86.95;-81.93;-88.43;-100.05;-107.53;-106.22;-105.72;-119.07;-113.57;-115.93;-117.09;-101.53;-105.55;-96.75;-90.25;-88.92;-83.03;-75.96;-83.94;-94.72;-98.48;-96.75;-99.76;-105.78;-110.23;-104.76;-115.07;-124.12;-97.9;-108.44;-99.51;-95.35;-91.86;-87.49;-83.36;-88.55;-95.25;-107.14;-101.03;-100.07;-104.24;-116.88;-109.85;-111.07;-102.2;-113.2;-105.56;-105.41;-103.19;-99.57;-94.25;-100;-108.38;-111.98;-110.11;-106.04;-106.49;-114.56;-103.77
60.5;-119.4;-116.68;-110.86;-112.98;-104.04;-98.61;-94.83;-89.39;-85.46;-91.19;-99.6;-110.17;-110.73;-110.33;-115.91;-113.33;-127.2;-122.42;-106.91;-112.21;-100.68;-94.62;-90.63;-86.27;-79.99;-87.62;-97.44;-101.36;-99.39;-106.53;-109.53;-112.21;-107.83;-121.71;-120.6;-102.06;-111.05;-102.58;-99.44;-94.77;-90.28;-87.7;-91.68;-98.79;-107.59;-104.28;-103.43;-109.38;-118.53;-131.1;-121.76;-105.54;-117.48;-109.17;-107.66;-105.07;-102.62;-97.74;-103.28;-111.6;-113.66;-111.99;-109.6;-109.54;-113.54;-107.92
60.6;-124.24;-112.75;-107.98;-114.31;-104.26;-97.65;-95.77;-90.3;-85.86;-92.48;-100.25;-106.1;-110.56;-111;-117.67;-112.41;-116.04;-118.4;-104.83;-112.14;-98.19;-94.39;-92.53;-87.15;-80.26;-86.81;-98.53;-101.88;-99.16;-104.56;-112.36;-110.76;-106.9;-124.24;-113.52;-102.27;-114.28;-102.63;-97.84;-95.25;-91.54;-86.1;-92.63;-98.6;-109.01;-105.03;-103.66;-108.88;-119.15;-118.31;-116.98;-104.49;-117.67;-107.3;-106.05;-106.66;-101.69;-97.95;-104.12;-111.79;-117.79;-114.15;-107.69;-111.37;-110.12;-105.08
60.7;-109.87;-104.16;-103.86;-107.74;-96.39;-90.98;-86.06;-81.98;-78.11;-85;-93.99;-103.95;-100.18;-102.25;-110.93;-106.91;-112.75;-111.56;-97.84;-103.57;-91.88;-87.25;-85.74;-79.41;-72.22;-79.31;-89.5;-94.17;-91.3;-94.66;-101.36;-104.21;-100.52;-110.25;-104.3;-94.91;-102.66;-95.4;-91.28;-87.42;-83.38;-80.75;-85.6;-93.3;-99.75;-96.2;-96.17;-101.13;-111.02;-119.4;-108.3;-98.21;-107.55;-99.73;-100.14;-102.42;-94.32;-89.26;-94.94;-103.82;-109.5;-104.56;-95.9;-101.98;-100.11;-96.67
60.8;-110.66;-108.61;-108.93;-108.59;-98.92;-95.49;-89.91;-85.75;-80.63;-87.71;-97.25;-108.87;-105.14;-105.55;-114.34;-107.16;-115.23;-115.58;-100.22;-106.6;-93.55;-90.31;-88.28;-82.1;-76.47;-83.87;-92.48;-99.19;-93.51;-98.7;-101.77;-104.95;-102.89;-110.44;-107.82;-99.86;-105.97;-98.22;-93.76;-90.92;-86.63;-81.33;-89.46;-95.47;-101.99;-98.73;-99.84;-103.67;-112.46;-113.11;-110.98;-100.09;-112.63;-101.53;-101.23;-102.26;-97.69;-92.02;-97.83;-106.36;-113.24;-106.58;-104.68;-106.58;-102.75;-101.97
60.9;-114.29;-112.14;-106.98;-117.45;-103.38;-96.56;-92.58;-86.93;-84.3;-92.34;-99.84;-116.37;-106.12;-108.37;-110.38;-109.37;-113.21;-116.77;-103.35;-108.5;-95.05;-91.57;-89.43;-83.08;-76.28;-83.37;-93.45;-101.02;-96.42;-104.65;-107.06;-105.18;-106.15;-112.18;-108.92;-101.67;-110.18;-100.61;-97.48;-92.89;-86.97;-84.08;-91.31;-98.18;-103.43;-100.26;-99.19;-104.98;-108.8;-124.36;-115.46;-101.28;-111.94;-103.52;-103.19;-104.6;-99.55;-92.4;-99.42;-107.36;-116.52;-109;-106.05;-108.15;-105.56;-102.75
61;-107.36;-108.62;-102.62;-108.04;-98.48;-95.97;-89.35;-83.44;-80.41;-88.2;-97.19;-103.05;-106.17;-104.26;-113.87;-107.72;-114.45;-111.5;-99.85;-106.92;-92.15;-90.22;-88.17;-82.8;-75.53;-82.53;-91.66;-99.64;-95.61;-96.89;-106.21;-102.99;-102.46;-102.54;-102.76;-97.78;-107.17;-95.72;-93.79;-89.79;-84.72;-82.51;-89.11;-96.07;-104.84;-97.08;-96.33;-103.3;-110.28;-107.09;-108.89;-100.65;-109.25;-100.94;-102.69;-105.84;-100.61;-92.29;-98.07;-107.72;-112.12;-103.96;-102.1;-103.13;-100.19;-100.7
61.1;-106.48;-109.05;-105.68;-110.21;-99.38;-96.53;-89.42;-85.29;-83.02;-88.24;-95.96;-107.53;-106.94;-107.83;-117.52;-114.84;-109.42;-113.36;-102.43;-107.61;-94.27;-90.17;-89.89;-81.13;-75.35;-82.25;-93.17;-99.69;-94.45;-98.53;-104.73;-108.25;-107.89;-102.06;-105.52;-99.35;-105.21;-98.02;-95.22;-92.55;-87.85;-81.78;-91.67;-96.09;-105.14;-99.27;-98.86;-106.33;-110.42;-114.83;-116.16;-101.8;-113.2;-103.5;-103.25;-105.1;-99.08;-92.93;-99.69;-107.44;-113;-108.14;-102.34;-102.76;-102.6;-103.83
61.2;-106.95;-110.6;-102.7;-108.84;-99.11;-95.17;-90.42;-85.58;-81.67;-88.6;-98.69;-104.37;-106.91;-104.18;-113;-115.08;-118.9;-112.82;-102.27;-105.58;-93.53;-92.25;-90.93;-82.79;-76.76;-84.21;-93.22;-100.48;-96.32;-99.68;-105.27;-105.96;-106.56;-102.37;-105.89;-98.37;-107.09;-97.12;-95.76;-91.75;-87.37;-84.85;-91.15;-98.46;-104.29;-99.54;-98.84;-108.6;-110.76;-109.81;-115.37;-102.55;-110.25;-103.24;-103.24;-106.95;-102.72;-92.69;-100.74;-108.12;-111.56;-108.31;-104.07;-104.89;-102.26;-104.72
61.3;-107.21;-113.22;-109.12;-111.33;-100.7;-95.3;-92.14;-85.49;-81.91;-90.4;-98.21;-108.42;-106.85;-106.47;-112.48;-110.94;-117.03;-118.27;-103.65;-109.34;-94.58;-92.02;-91.38;-82.71;-78.16;-83.56;-93.83;-100.04;-96.39;-98.01;-106.54;-111;-110.46;-101.19;-109.06;-101.19;-110.47;-98.45;-95.61;-93.47;-86.49;-82.36;-91.94;-96;-105.17;-99.05;-97.56;-107.09;-108.34;-118.17;-116.46;-103.42;-109.51;-101.81;-104.17;-109.6;-101.19;-93.36;-101.85;-106.94;-113.77;-107.26;-104.4;-105.9;-104.74;-107.55
61.4;-103.46;-113.05;-105.12;-107.12;-95.56;-92.56;-86.5;-81.17;-78.77;-86.74;-93.99;-99.78;-102.26;-100.71;-109.71;-106.67;-112.62;-108.64;-98.97;-100.51;-89.55;-91;-89.64;-79.33;-72.01;-79.37;-88.72;-96.99;-90.04;-94.75;-100.34;-105.24;-104.82;-96.64;-105.43;-95.1;-104.73;-93.34;-91.62;-88.18;-83.7;-80.68;-86.65;-95.25;-99.56;-96.81;-94.09;-105.01;-107.88;-109.52;-112.4;-98.91;-106.06;-99.43;-100.89;-105.44;-98.08;-89.62;-97.66;-103.84;-105.29;-100.83;-102.78;-100.93;-99.5;-107.38
61.5;-107.64;-123.02;-104.8;-118.78;-101.88;-95.7;-94.29;-87.94;-85.25;-90.4;-99.69;-106.47;-111.75;-106.31;-115.93;-115.42;-119.37;-118.3;-106.54;-106.39;-96.31;-94.23;-91.27;-84.19;-78.22;-85.19;-94.28;-103.17;-97.29;-101.16;-111.99;-110.11;-112.56;-102.64;-111.52;-98.22;-110.75;-97.72;-96.6;-95.42;-88.6;-84.18;-92.71;-100.01;-105.53;-102.31;-99.2;-112.26;-110.4;-118.72;-118.55;-105.72;-109.79;-105.07;-105.57;-106.33;-100.86;-95.89;-102.69;-109.49;-110.29;-105.71;-106.84;-108.02;-107.86;-112.06
61.6;-110.88;-120.15;-110.31;-117.32;-103.85;-100.9;-95.17;-87.92;-84.86;-92.26;-100.95;-104.65;-111.86;-105.89;-114.76;-117.25;-115.44;-115.77;-107.18;-107.55;-98.46;-96.63;-92.1;-85.81;-77.91;-86.13;-96.09;-103.03;-100.7;-104.25;-111.15;-112.87;-118.59;-105.19;-114.58;-102.76;-111.26;-100.78;-99.32;-94.46;-91.66;-86.77;-91.75;-99.77;-104.35;-103.86;-102.14;-115.03;-114.14;-114.15;-124.48;-106.46;-110.24;-107.92;-107.71;-109.06;-101.48;-95.78;-105.73;-113.13;-112.92;-108.05;-107.06;-109.96;-109.82;-119.8
61.7;-103.39;-114.73;-102.86;-109.03;-97;-93.86;-92.94;-84.45;-80.08;-87.76;-95.39;-102.09;-103.42;-105.44;-109.17;-109.9;-116.05;-118.3;-102.41;-100.62;-93.41;-92.95;-90.47;-83.06;-73.67;-82.98;-90.8;-102.89;-94.33;-96.27;-115.25;-110.11;-112.89;-100.02;-109.81;-95.5;-107.61;-95.7;-93.75;-90.04;-85.96;-81.65;-88.91;-95.78;-101.48;-98.73;-97.82;-108.53;-107.5;-118.75;-116.31;-100.65;-105.46;-102.26;-102.04;-106.87;-98.04;-91.57;-99.23;-105.47;-106.74;-102.83;-100.29;-106.92;-105.11;-115.33
61.8;-105.51;-117.64;-106.05;-106.95;-100.67;-95.03;-90.24;-86.24;-81.19;-87.56;-95.26;-101.53;-111.15;-104.36;-118.59;-111.64;-114.53;-114.52;-104.57;-102.33;-92.7;-92.78;-88.12;-82.62;-75.66;-81.8;-90.91;-100.72;-95.13;-97.53;-106.95;-108.51;-111.31;-98.77;-115.2;-96.7;-105.71;-97.38;-95.65;-91.54;-85.21;-81.74;-87.6;-96.15;-102.85;-102.78;-96.82;-116.39;-110.46;-108.25;-114.48;-103.45;-108.02;-103.12;-105.46;-104.78;-97.71;-91.25;-100.6;-105.96;-109.88;-104.16;-103.16;-106.23;-104.47;-111.47
61.9;-109.59;-120.43;-109.45;-113.65;-103.68;-101.57;-93.94;-90.59;-84.59;-91.75;-101.85;-108.45;-110.84;-106.42;-113.64;-111.96;-116.65;-117.81;-105.44;-104.77;-100.16;-97.63;-91.79;-85.69;-78.08;-86.13;-94.6;-104.99;-101.12;-101.11;-115.36;-115.36;-117.23;-104.69;-119.62;-100.23;-108.23;-99.46;-97.73;-93.91;-91.22;-85.73;-90.51;-98.43;-104.88;-106.7;-99.66;-117.61;-111.37;-117.14;-114.38;-107.92;-111.95;-106.69;-107.81;-107.99;-101.72;-97.43;-103.03;-108.88;-113.22;-106.8;-105.05;-113.16;-109.34;-110.49
62;-108.98;-116.26;-108.81;-110.67;-103.83;-97.61;-92.07;-90.5;-84.88;-90.27;-99.33;-105.1;-113.97;-107.66;-116.56;-121.38;-119.12;-113.07;-106.63;-102.63;-96.28;-95.99;-91.75;-83.85;-78.8;-85.63;-95.11;-101.03;-99.22;-99.16;-114.28;-107.69;-115.85;-103.54;-114.15;-98.76;-107.61;-99.94;-97.88;-93.84;-88.27;-84.06;-89.66;-96.78;-103.81;-105.31;-99.99;-122.01;-111.48;-115.09;-114.78;-106.47;-107.52;-106.9;-107.46;-106.43;-100.98;-93.84;-102.66;-107.95;-113.67;-108.76;-104.16;-114.76;-109.18;-106.62
62.1;-108.29;-118.77;-105.71;-110.04;-100.68;-96.46;-90.87;-85.75;-82.38;-88.58;-96.76;-102.79;-109.36;-104.32;-114.19;-113.99;-112.58;-111.8;-103.95;-100.69;-96.46;-95.31;-90.01;-82.41;-77.67;-83.5;-92.5;-100.91;-101.85;-97.81;-132.85;-106.28;-112.48;-105.09;-110.21;-100.77;-105.13;-97.14;-95.61;-92.33;-89.35;-84.51;-87.63;-95.44;-101.43;-106.49;-98.93;-120.23;-113.53;-111.3;-110.31;-104.19;-108.31;-105.2;-105.36;-104.7;-99.6;-94.25;-102.43;-109.68;-112.12;-105.16;-104.32;-117.03;-105.31;-104.13
62.2;-111.44;-113.17;-108.48;-111.07;-103.34;-99.63;-93.21;-88.76;-83.62;-90.64;-99.89;-105.25;-111.96;-107.91;-118.17;-112.75;-123.66;-114.45;-106.84;-103.35;-95.79;-95.51;-90.95;-84.03;-76.11;-85.88;-94.62;-101.7;-100.49;-98.44;-118.25;-106.56;-111.65;-107.15;-108.63;-102.18;-106.8;-99.87;-97.51;-94.22;-87.99;-83.55;-89.84;-96.3;-102.4;-108.98;-99.89;-120.02;-107.88;-114.46;-113.28;-105.79;-109.45;-107.67;-105.45;-105.64;-100.96;-95.75;-102.38;-108.94;-115.66;-106.78;-103.88;-118.64;-107.21;-104.47
62.3;-113.61;-112.27;-106.3;-108.64;-100.54;-97.16;-93.51;-85.83;-82.42;-88.62;-95.61;-102.34;-110.25;-105.57;-121.33;-117.26;-112.01;-108.93;-107.55;-101.53;-95.99;-93.57;-87.89;-82.09;-77.75;-83.75;-91.97;-99.97;-99.48;-98.01;-111.67;-106.12;-110.24;-109.65;-106.95;-100.77;-103.06;-97.58;-96.41;-92.14;-86.63;-85.17;-88.15;-94.77;-101.08;-107.39;-98.73;-116.71;-108.18;-110.33;-108.83;-106.87;-107.8;-106.43;-105.78;-106.58;-99.13;-94.26;-100;-107.98;-113.34;-106.53;-102.05;-121.62;-106.92;-102.12
62.4;-107.65;-107.14;-99.66;-106.03;-95.83;-94.32;-89.04;-84.71;-78.86;-86.91;-92.85;-101.93;-108.48;-103.87;-112.43;-106.8;-113.63;-107.73;-104.62;-97.09;-93.34;-90.78;-85.53;-79;-74.34;-80.12;-90.14;-97.4;-98.07;-94.78;-108.35;-100.22;-104.66;-106.33;-101.76;-98.27;-101.3;-94.28;-92.05;-89.74;-86.16;-79.55;-84.76;-90.77;-97.32;-104.9;-94.94;-113.49;-101.92;-112.13;-105.51;-102.44;-104.11;-102.05;-101.74;-100.87;-95.78;-90.94;-97.3;-107.02;-110.56;-104.07;-97.37;-121.73;-99.98;-98.68
62.5;-110.97;-102.99;-103.23;-101;-95.62;-91.17;-87.9;-83;-77.31;-83.13;-91.82;-100.85;-107.26;-102.02;-117.43;-107.99;-110.26;-107.29;-102.84;-97.03;-91.17;-89.08;-84.26;-77.32;-71.96;-78.41;-88.36;-93.74;-97.81;-92.94;-108.68;-98.36;-103.02;-109.6;-98.59;-97;-96.67;-93.66;-92.2;-86.75;-82.45;-79.37;-83.62;-90.48;-96.93;-104.85;-94;-109.59;-103.61;-104.56;-103.34;-102.66;-102.23;-100.98;-100.24;-99.83;-92.84;-88.81;-95.69;-104;-109.16;-102.53;-99.1;-110.76;-97.57;-97.44
